work_id,anomaly_prediction,is_anomaly,anomaly_score,lof_prediction,lof_is_anomaly,lof_score,both_models_anomaly,any_model_anomaly,if_normalized_score,lof_normalized_score,if_risk_score,lof_risk_score,combined_anomaly_score,ensemble_is_anomaly,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,risk_factor_count,recommended_amount,sanction_amount,total_expenditure,expenditure_ratio,financial_risk_score,financial_risk_level,financial_risk_factors,ensemble_ai_score,final_ai_risk_score,final_ai_risk_level
WS/MP661/2025-2026/146560,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP661/2025-2026/146561,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP661/2025-2026/146562,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP661/2025-2026/146563,1,0,0.183999663282539,1,0,-2.183219254318676,0,0,0.8737387838975281,0.9999999999999958,0.1262612161024718,4.218847493575595e-15,0.0757567296614848,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,995405.0,995405.0,995405.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.626121610247191,11.31,LOW
WS/MP661/2025-2026/146564,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP661/2025-2026/146565,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP661/2025-2026/146566,1,0,0.1828689487852924,1,0,-0.9919190224582064,0,0,0.8710929196820577,0.9999999999999998,0.1289070803179423,2.220446049250313e-16,0.0773442481907654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,1000000.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.890708031793949,11.45,LOW
WS/MP18307/2025-2026/146575,1,0,0.0542496320798796,1,0,-1.1285337138143223,0,0,0.5701245953899394,0.9999999999999992,0.4298754046100606,6.661338147750939e-16,0.2579252427660366,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,2000000.0,2000000.0,1998482.0,0.999241,10.0,HIGH,"['Project expenditure is among the top 1% of all projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",42.987540461005416,26.49,LOW
WS/MP18176/2024-2025/146590,-1,1,-0.0785644112646135,1,0,-2.578737993334197,0,1,0.2593406393578464,0.9999999999999946,0.7406593606421535,5.440092820663267e-15,0.4443956163852943,0,MEDIUM,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,4999254.0,4999254.0,1199254.0,0.239886591079389,0.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",74.06593606421463,40.03,MEDIUM
WS/MP643/2024-2025/146592,-1,1,-0.155648111185107,1,0,-0.9979932253481886,0,1,0.078965307023873,0.9999999999999998,0.9210346929761272,2.220446049250313e-16,0.5526208157856763,1,HIGH,50,MEDIUM,['Very high combined anomaly score detected.'],['Review financial records and project transactions.'],1,1500000.0,1500000.0,1104530.0,0.7363533333333333,0.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'Extremely high payment concentration per vendor', 'Unusually high number of payments', 'Multiple financial risk indicators detected simultaneously']",92.10346929761138,61.05,HIGH
WS/MP643/2025-2026/146594,-1,1,-0.0909828111542773,1,0,-10.485755212948966,0,1,0.2302816682723295,0.999999999999968,0.7697183317276706,3.1974423109204515e-14,0.461830999036615,0,MEDIUM,10,LOW,['Moderately unusual anomaly pattern detected.'],['Perform additional monitoring of the project.'],1,500000.0,500000.0,499990.0,0.99998,10.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Unusually high number of payments']",76.97183317276803,43.49,MEDIUM
WS/MP643/2024-2025/146596,1,0,0.2201178971768264,1,0,-0.9894266644290856,0,0,0.9582552049919733,0.9999999999999998,0.0417447950080267,2.220446049250313e-16,0.0250468770048161,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,500000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.1744795008025175,7.09,LOW
WS/MP643/2024-2025/146597,1,0,0.1477117636850922,1,0,-1.671779598090618,0,0,0.788825346214302,0.9999999999999974,0.211174653785698,2.55351295663786e-15,0.1267047922714198,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,500000.0,1.0,10.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",21.117465378569577,15.56,LOW
WS/MP761/2025-2026/146633,1,0,0.1888350292829573,1,0,-0.9988374966190786,0,0,0.8850535073757919,0.9999999999999998,0.114946492624208,2.220446049250313e-16,0.0689678955745249,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,250000.0,223517.0,0.894068,0.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.494649262420554,8.75,LOW
WS/MP18121/2024-2025/146636,1,0,0.1900356856229662,1,0,-0.99880168666379,0,0,0.8878630350265322,0.9999999999999998,0.1121369649734678,2.220446049250313e-16,0.0672821789840807,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,700000.0,700000.0,699511.0,0.9993014285714286,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.213696497346524,10.61,LOW
WS/MP761/2025-2026/146645,1,0,0.1888350292829573,1,0,-0.9988374966190786,0,0,0.8850535073757919,0.9999999999999998,0.114946492624208,2.220446049250313e-16,0.0689678955745249,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,250000.0,223517.0,0.894068,0.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.494649262420554,8.75,LOW
WS/MP18323/2025-2026/146706,1,0,0.2124102986027319,1,0,-0.989945205079796,0,0,0.9402194768713316,0.9999999999999998,0.0597805231286684,2.220446049250313e-16,0.0358683138772011,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,494000.0,0.988,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.97805231286666,7.99,LOW
WS/MP18323/2025-2026/146707,1,0,0.1986341769130508,1,0,-0.964485494916761,0,0,0.9079834460293704,1.0,0.0920165539706294,0.0,0.0552099323823776,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,593000.0,593000.0,589894.0,0.994762225969646,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",9.2016553970627,9.6,LOW
WS/MP18323/2025-2026/146708,1,0,0.2124102986027319,1,0,-0.989919537317586,0,0,0.9402194768713316,0.9999999999999998,0.0597805231286684,2.220446049250313e-16,0.0358683138772011,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,494297.0,0.988594,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.97805231286666,7.99,LOW
WS/MP18323/2026-2027/146709,1,0,0.2163915083735607,1,0,-6.551150418639353,0,0,0.9495354805951433,0.9999999999999812,0.0504645194048567,1.8762769116165142e-14,0.0302787116429215,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,292053.0,292053.0,292053.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.0464519404867385,7.52,LOW
WS/MP18323/2025-2026/146710,1,0,0.1872670603732381,1,0,-346.5941587762531,0,0,0.8813844708159011,0.9999999999988444,0.1186155291840989,1.155742168634788e-12,0.0711693175109216,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,695000.0,695000.0,691689.0,0.9952359712230217,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",11.861552918486666,10.93,LOW
WS/MP18323/2025-2026/146716,1,0,0.1843962840594072,1,0,-1.1471260973295885,0,0,0.8746668738116338,0.9999999999999992,0.1253331261883662,6.661338147750939e-16,0.07519987571302,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,797573.0,797573.0,797573.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",12.53331261883639,11.27,LOW
WS/MP18323/2026-2027/146717,1,0,0.1842981215677607,1,0,-1.141891206584129,0,0,0.8744371742503553,0.9999999999999992,0.1255628257496447,6.661338147750939e-16,0.075337695449787,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,794104.0,794104.0,794104.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",12.556282574964223,11.28,LOW
WS/MP880/2025-2026/146721,1,0,0.1754583983592466,1,0,-21425.68952512096,0,0,0.8537522822028711,0.9999999999283684,0.1462477177971288,7.163170057111756e-11,0.08774863070693,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1051705.0,1051705.0,1051705.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",14.624771784488027,12.31,LOW
WS/MP880/2025-2026/146722,1,0,0.1800567774550857,1,0,-4.64594227569154,0,0,0.8645124579399605,0.9999999999999876,0.1354875420600395,1.2323475573339238e-14,0.0812925252360286,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,898145.0,898145.0,898145.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",13.548754206004476,11.77,LOW
WS/MP18167/2024-2025/146742,1,0,0.120473693835748,1,0,-1747.2145946869446,0,0,0.7250884484488997,0.9999999999941616,0.2749115515511002,5.838440841898773e-12,0.1649469309329955,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,747873.0,747873.0,747873.0,1.0,10.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",27.491155155498774,18.75,LOW
WS/MP410/2024-2025/146775,1,0,0.061963467503054,1,0,-1.012204547874152,0,0,0.5881749176949115,0.9999999999999998,0.4118250823050885,2.220446049250313e-16,0.2470950493830531,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,1000000.0,504531.0,0.504531,0.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",41.18250823050819,23.59,LOW
WS/MP410/2024-2025/146778,1,0,0.1477117636850922,1,0,-1.671779591636802,0,0,0.788825346214302,0.9999999999999974,0.211174653785698,2.55351295663786e-15,0.1267047922714198,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,499998.0,0.999996,10.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",21.117465378569577,15.56,LOW
WS/MP410/2024-2025/146779,1,0,0.14708970457238,1,0,-1.6717793680067925,0,0,0.7873697321311356,0.9999999999999974,0.2126302678688644,2.55351295663786e-15,0.1275781607213196,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,500000.0,499925.0,0.99985,10.0,MEDIUM,"['Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",21.263026786886208,15.63,LOW
WS/MP18121/2024-2025/146782,1,0,0.1829017511880168,1,0,-404.8937320281491,0,0,0.8711696770808187,0.9999999999986496,0.1288303229191812,1.3504752871540404e-12,0.0772981937520489,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,998933.0,998933.0,998933.0,1.0,10.0,HIGH,"['Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",12.883032292007869,11.44,LOW
