work_id,combined_anomaly_score,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,ml_normalized_score,final_ai_risk_score,final_ai_risk_level,active_risk_engines,final_ai_risk_factors,risk_detection_confidence
WS/MP18032/2024-2025/137003,0.2144524712492682,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],35.74207854154419,16.51,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18032/2024-2025/137006,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137007,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137009,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137010,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137013,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137014,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137015,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/137732,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/143624,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/143625,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/143626,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2024-2025/157315,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2025-2026/134031,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2025-2026/136949,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2025-2026/137005,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18032/2025-2026/149324,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158799,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158822,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158916,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158931,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158936,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/158939,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2024-2025/159043,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158811,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158826,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158904,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158905,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158909,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158912,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18037/2025-2026/158959,0.1347635110984141,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],22.460585183068694,10.86,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18037/2025-2026/158960,0.0576867798878779,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.614463314646178,7.37,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18037/2025-2026/158975,0.1351402118463834,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],22.523368641063573,10.88,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18037/2025-2026/159016,0.0370742881530098,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],6.179048025501545,2.16,LOW,1,[],LOW
WS/MP18037/2025-2026/159033,0.0053007705024318,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.8834617504052874,0.31,LOW,1,[],LOW
WS/MP18037/2025-2026/159038,0.1351402118463834,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],22.523368641063573,10.88,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18038/2025-2026/152297,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152919,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152922,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152923,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152930,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152932,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152935,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152938,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152940,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152942,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152947,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152950,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152952,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152953,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152954,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/152955,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18038/2025-2026/160182,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160184,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160200,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160202,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160210,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160217,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160219,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18038/2025-2026/160220,0.0586210861328675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.770181022144442,7.42,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/150038,0.0766404323503963,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.773405391732535,8.47,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/150039,0.0766404323503963,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.773405391732535,8.47,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/150040,0.0766404323503963,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.773405391732535,8.47,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/150041,0.0766404323503963,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.773405391732535,8.47,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/150042,0.0766404323503963,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.773405391732535,8.47,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/152020,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152021,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152024,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152029,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152030,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152031,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152032,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/152033,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2024-2025/155611,0.06123125758973,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],10.205209598288185,7.57,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2024-2025/155612,0.06123125758973,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],10.205209598288185,7.57,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18039/2025-2026/152022,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2025-2026/152023,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18039/2025-2026/152025,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18040/2024-2025/157358,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18040/2024-2025/157800,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142733,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142795,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142796,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142797,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142798,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142799,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/142800,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143087,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143088,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143089,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143090,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143091,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143092,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143093,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143094,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143095,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143096,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143120,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143121,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143122,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143123,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143124,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143125,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143126,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143127,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143128,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143129,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143139,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143140,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143141,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143142,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143143,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143144,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143147,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143148,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143150,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2024-2025/143477,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2025-2026/143149,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2025-2026/143478,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18041/2025-2026/143479,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140389,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140399,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140403,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140407,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140417,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140418,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140424,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140453,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140454,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140457,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140460,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140499,0.079917804624827,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],13.319634104137643,8.66,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18043/2024-2025/140502,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140503,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140510,0.0760397350744381,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.673289179072835,8.44,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18043/2024-2025/140511,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140523,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140528,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140530,0.027871211783163,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.645201963860433,1.63,LOW,1,[],LOW
WS/MP18043/2024-2025/140563,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140586,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140587,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140588,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18043/2024-2025/140658,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/136995,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/136997,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/136998,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/136999,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/137000,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151525,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151526,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151527,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151528,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151529,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151530,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2024-2025/151531,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18045/2025-2026/151614,0.0580178566557825,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.669642775963611,7.38,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18045/2025-2026/151615,0.0580178566557825,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.669642775963611,7.38,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18045/2025-2026/151616,0.0580178566557825,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],9.669642775963611,7.38,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
