work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,ml_anomaly_score,ensemble_is_anomaly,both_models_anomaly,model_agreement,primary_ml_source,ensemble_risk_level,ml_available,ml_detected,rule_risk_score,risk_factors,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,rule_available,financial_available,statistical_available,ml_normalized_score,rule_normalized_score,financial_normalized_score,statistical_normalized_score,rule_detected,financial_detected,statistical_detected,active_risk_engines,available_risk_engines,base_risk_score,consensus_bonus,final_ai_risk_score,final_ai_risk_level,risk_detection_confidence,primary_risk_source,combined_risk_factors,combined_risk_factor_count,detecting_engines,investigation_priority_score,investigation_priority_category,investigation_rank,risk_level,risk_score,priority_score,priority_category,active_risk_engines_summary,detecting_engines_summary,verified_observations
WS/MP18109/2024-2025/146900,Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA,SIDHI,Normal/Others,MATA ME KASEETA NALA ME BRIDGE NIRMAN,2024-10-11,500000.0,2025-01-28,500000.0,Vendor Identification,,,499940.0,9.0,1.0,1,0,1,109.0,,0.0,0.99988,1.0,-60.0,,,9.0,2024-2025,2024,10,65.54841536439316,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],21,MEDIUM,"['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,65.54841536439316,0.0,33.87096774193548,46.15384615384615,0,1,1,3,4,38.94690815669394,12,50.95,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",68.38,P2 - HIGH PRIORITY,156,HIGH,50.95,68.38,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 50.95 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.99988 | Payment count: 9.0 | Unique vendors: 1.0
WS/MP18109/2024-2025/146906,Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA,SIDHI,Normal/Others,BAKBA ME HARIJAN BASTI ME PULL NIRMAN,2024-10-11,500000.0,2025-01-28,500000.0,Vendor Identification,,,499910.0,6.0,1.0,1,0,1,109.0,,0.0,0.99982,1.0,-90.0,,,6.0,2024-2025,2024,10,63.61910325690084,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],21,MEDIUM,"['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,63.61910325690084,0.0,33.87096774193548,46.15384615384615,0,1,1,3,4,38.27164891907162,12,50.27,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",68.11,P2 - HIGH PRIORITY,157,HIGH,50.27,68.11,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 50.27 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.99982 | Payment count: 6.0 | Unique vendors: 1.0
WS/MP18161/2024-2025/138108,Rajasthan,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),SANJNA JATAV,BHARATPUR(SC),Normal/Others,CC  interlocking kharanja Nirman karya achnera road se RamKishor Baghel ke Makan ki or Baghel mohalla work agency GP Bachhanmadi,2024-09-01,400000.0,2024-12-12,400000.0,Physical Inspection,,,52128.0,12.0,11.0,1,0,1,102.0,,0.0,0.13032,1.0,-347872.0,,,1.0909090909090908,2024-2025,2024,9,77.18416824886812,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,40.0,"['Both anomaly detection models identified this project as unusual.', 'Moderately unusual anomaly pattern detected.']",12,LOW,['Extremely high number of payment transactions'],15,MEDIUM,['Extremely high number of payment transactions'],1,1,1,77.18416824886812,100.0,19.35483870967742,23.07692307692308,1,0,0,2,4,60.50081124442394,5,65.5,HIGH,MEDIUM,Multi-Engine Consensus,"[""['Both anomaly detection models identified this project as unusual.', 'Moderately unusual anomaly pattern detected.']"", ""['Extremely high number of payment transactions']""]",2,"ML Anomaly, Rule-Based",66.2,P3 - STANDARD REVIEW,158,HIGH,65.5,66.2,P3 - STANDARD REVIEW,2,"ML Anomaly, Rule-Based",Final AI risk score: 65.5 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.13032 | Payment count: 12.0 | Unique vendors: 11.0
WS/MP18313/2024-2025/141606,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),RAJ KUMAR ROAT,BANSWARA(ST),Normal/Others,goan bokhla paal mein varhaat khel maidaan mein stadium nirman kary,2024-09-18,1200000.0,2024-12-13,1200000.0,Work partially Completed,,,1028911.0,3.0,1.0,1,0,1,86.0,,0.0,0.8574258333333333,1.0,-171089.0,,,3.0,2024-2025,2024,9,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,100.0,0.0,16.129032258064516,76.92307692307693,0,0,1,2,4,53.61042183622829,5,58.61,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Statistical",63.44,P3 - STANDARD REVIEW,159,HIGH,58.61,63.44,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 58.61 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.8574258333333333 | Payment count: 3.0 | Unique vendors: 1.0
WS/MP18209/2025-2026/144764,Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),CHANDAN CHAUHAN,BIJNOR,Normal/Others,"CC road and drain construction work of the road from Rojan Pardhan’s house to Sunil’s house in Village Sohanjani, block- Jansath.",2024-12-17,1069300.0,2025-08-02,1069300.0,Work partially Completed,,,1025431.0,4.0,2.0,1,0,1,228.0,,0.0,0.9589740952024688,1.0,-43869.0,,,2.0,2025-2026,2024,12,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,100.0,0.0,16.129032258064516,76.92307692307693,0,0,1,2,4,53.61042183622829,5,58.61,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Statistical",63.44,P3 - STANDARD REVIEW,160,HIGH,58.61,63.44,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 58.61 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9589740952024688 | Payment count: 4.0 | Unique vendors: 2.0
WS/MP18254/2025-2026/156811,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),JUNE MALIAH,MEDINIPUR,Normal/Others,Construction of Class Rooms of Kotpada Pry. School,2024-12-03,991565.0,,,,,,991565.0,3.0,1.0,0,0,1,,,,,,,,,3.0,2025-2026,2024,12,94.53775376077114,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,94.53775376077114,0.0,16.129032258064516,76.92307692307693,0,0,1,2,4,51.69863565249819,5,56.7,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Statistical",62.68,P3 - STANDARD REVIEW,161,HIGH,56.7,62.68,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 56.7 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 3.0 | Unique vendors: 1.0
WS/MP18313/2024-2025/145993,Rajasthan,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),RAJ KUMAR ROAT,BANSWARA(ST),Normal/Others,GSSS Gariyata mein tin shed nirman kary,2024-10-07,991053.0,2024-12-13,991053.0,Physical Inspection,2026-08-10,991053.0,991053.0,3.0,1.0,1,1,1,67.0,605.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2024-2025,2024,10,94.48517598948445,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,94.48517598948445,0.0,16.129032258064516,76.92307692307693,0,0,1,2,4,51.68023343254784,5,56.68,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Statistical",62.67,P3 - STANDARD REVIEW,162,HIGH,56.68,62.67,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 56.68 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 3.0 | Unique vendors: 1.0
WS/MP18161/2024-2025/138107,Rajasthan,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),SANJNA JATAV,BHARATPUR(SC),Normal/Others,Cc interlocking eat kharanja Nirman karya main road se balveer ke nohare ki or theI work agency uNdra,2024-09-01,400000.0,2024-12-12,400000.0,Physical Inspection,,,399811.0,12.0,12.0,1,0,1,102.0,,0.0,0.9995275,1.0,-189.0,,,1.0,2024-2025,2024,9,66.46122389367606,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,30.0,['Both anomaly detection models identified this project as unusual.'],12,LOW,['Extremely high number of payment transactions'],15,MEDIUM,['Extremely high number of payment transactions'],1,1,1,66.46122389367606,75.0,19.35483870967742,23.07692307692308,1,0,0,2,4,50.49778072010672,5,55.5,HIGH,MEDIUM,Multi-Engine Consensus,"[""['Both anomaly detection models identified this project as unusual.']"", ""['Extremely high number of payment transactions']""]",2,"ML Anomaly, Rule-Based",62.2,P3 - STANDARD REVIEW,163,HIGH,55.5,62.2,P3 - STANDARD REVIEW,2,"ML Anomaly, Rule-Based",Final AI risk score: 55.5 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9995275 | Payment count: 12.0 | Unique vendors: 12.0
WS/MP370/2024-2025/145561,Odisha,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Shri Jual Oram,SUNDARGARH (ST),Normal/Others,Completion of Padha Community Centre at Lanjiberna,2024-10-04,400000.0,2024-12-05,400000.0,Work Completed,,,398282.0,9.0,8.0,1,0,1,62.0,,0.0,0.995705,1.0,-1718.0,,,1.125,2024-2025,2024,10,64.62976486052285,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,30.0,['Both anomaly detection models identified this project as unusual.'],6,LOW,['Unusually high number of payment transactions'],15,MEDIUM,['Extremely high number of payment transactions'],1,1,1,64.62976486052285,75.0,9.67741935483871,23.07692307692308,1,0,0,2,4,47.92128618753536,5,52.92,HIGH,MEDIUM,Multi-Engine Consensus,"[""['Both anomaly detection models identified this project as unusual.']"", ""['Unusually high number of payment transactions']"", ""['Extremely high number of payment transactions']""]",3,"ML Anomaly, Rule-Based",61.17,P3 - STANDARD REVIEW,164,HIGH,52.92,61.17,P3 - STANDARD REVIEW,2,"ML Anomaly, Rule-Based",Final AI risk score: 52.92 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.995705 | Payment count: 9.0 | Unique vendors: 8.0
WS/MP18161/2024-2025/138069,Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),SANJNA JATAV,BHARATPUR(SC),Normal/Others,Samudayik bhavan Bairwa mohalla mein chardiwari may gate Nirman karya gram Nagal Rupa work agency GP Nagal Rupa,2024-09-01,499545.0,2024-12-03,499545.0,Physical Inspection,2025-06-23,499545.0,136478.0,31.0,30.0,1,1,1,93.0,202.0,0.0,0.2732046162007426,1.0,-363067.0,1.0,0.0,1.0333333333333334,2024-2025,2024,9,91.28961589017088,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],12,LOW,['Extremely high number of payment transactions'],15,MEDIUM,['Extremely high number of payment transactions'],1,1,1,91.28961589017088,25.0,19.35483870967742,23.07692307692308,1,0,0,2,4,46.6877179188799,5,51.69,HIGH,MEDIUM,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Extremely high number of payment transactions']""]",2,"ML Anomaly, Rule-Based",60.68,P3 - STANDARD REVIEW,165,HIGH,51.69,60.68,P3 - STANDARD REVIEW,2,"ML Anomaly, Rule-Based",Final AI risk score: 51.69 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.2732046162007426 | Payment count: 31.0 | Unique vendors: 30.0
WS/MP640/2026-2027/151611,Madhya Pradesh,SEONI(District Collector Seoni_IDA),Faggan Singh Kulaste,MANDLA(ST),Normal/Others,Construction of G.S.V. Road gram evam gram panchayat binori,2024-11-09,1000000.0,,,,,,878612.0,4.0,1.0,0,0,1,,,,,,,,,4.0,2026-2027,2024,11,79.77946545932525,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,79.77946545932525,0.0,16.129032258064516,76.92307692307693,0,0,1,2,4,46.53323474699213,5,51.53,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Statistical",60.61,P3 - STANDARD REVIEW,166,HIGH,51.53,60.61,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 51.53 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 4.0 | Unique vendors: 1.0
WS/MP18152/2024-2025/158093,Punjab,MOGA(Deputy Commissioner Moga),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of Boundary wall and laying of interlock tiles in cremation ground.,2024-12-17,1200000.0,,,,,,376082.0,8.0,3.0,0,0,1,,,,,,,,,2.6666666666666665,2024-2025,2024,12,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,0.0,['No major rule-based risk indicators were detected.'],6,LOW,['Unusually high number of payment transactions'],30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,100.0,0.0,9.67741935483871,46.15384615384615,0,0,1,2,4,46.16625310173698,5,51.17,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Statistical",60.47,P3 - STANDARD REVIEW,167,HIGH,51.17,60.47,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 51.17 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 8.0 | Unique vendors: 3.0
WS/MP640/2025-2026/158763,Madhya Pradesh,SEONI(District Collector Seoni_IDA),Faggan Singh Kulaste,MANDLA(ST),Normal/Others,Gram khairranji me sunder marar ke khet ke pas puliya nirman.,2024-12-14,500000.0,,,,,,499680.0,7.0,2.0,0,0,1,,,,,,,,,3.5,2025-2026,2024,12,92.15714911640134,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],14,LOW,"['Unusually high number of payment transactions', 'High payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,92.15714911640134,0.0,22.58064516129032,46.15384615384615,0,0,1,2,4,46.00190045376777,5,51.0,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'High payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Statistical",60.4,P3 - STANDARD REVIEW,168,HIGH,51.0,60.4,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 51.0 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 7.0 | Unique vendors: 2.0
WS/MP794/2024-2025/153212,Uttar Pradesh,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,Normal/Others,No.20 Interlocking work in 215 meter length from paved road to Vijay Shankar's house in Gram Panchayat Kanchanpur.,2024-11-19,1082097.0,,,,,,1082097.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2024-2025,2024,11,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",1,1,1,100.0,0.0,16.129032258064516,38.46153846153847,0,0,1,2,4,45.9181141439206,5,50.92,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Statistical",60.37,P3 - STANDARD REVIEW,169,HIGH,50.92,60.37,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 50.92 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 2.0 | Unique vendors: 1.0
WS/MP743/2025-2026/142801,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Ganesan Selvam,KANCHEEPURAM(SC),Normal/Others,"Construction of PDS Building at Nedunkuram Panchayat, Kattankolathur Panchayat Union.",2024-09-23,1010704.0,2025-11-27,1010704.0,Physical Inspection,,,1010704.0,2.0,1.0,1,0,1,430.0,,0.0,1.0,1.0,0.0,,,2.0,2025-2026,2024,9,99.49174821089528,1,0,LOF_ONLY,LOF,HIGH,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",1,1,1,99.49174821089528,0.0,16.129032258064516,38.46153846153847,0,0,1,2,4,45.740226017733946,5,50.74,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Statistical",60.3,P3 - STANDARD REVIEW,170,HIGH,50.74,60.3,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 50.74 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP794/2024-2025/153211,Uttar Pradesh,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,Normal/Others,No.19 Interlocking work in 200 meter length from Suryalal Nau's house in Gram Panchayat Karuapara to Panchayat Bhawan via the houses of Rajkumar Tiwari and Captain Tiwari.,2024-11-19,1006971.0,,,,,,1006971.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2024-2025,2024,11,99.3924346429093,1,0,LOF_ONLY,LOF,HIGH,1,1,0.0,['No major rule-based risk indicators were detected.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",1,1,1,99.3924346429093,0.0,16.129032258064516,38.46153846153847,0,0,1,2,4,45.70546626893885,5,50.71,HIGH,MEDIUM,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high']"", ""['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Statistical",60.28,P3 - STANDARD REVIEW,171,HIGH,50.71,60.28,P3 - STANDARD REVIEW,2,"ML Anomaly, Statistical",Final AI risk score: 50.71 | Final AI risk level: HIGH | 2 independent risk engines detected significant risk signals. | Payment count: 2.0 | Unique vendors: 1.0
