work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,risk_score,risk_level,risk_reasons
WS/MP18389/2024-2025/158920,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Road from H.No:24-1-400/A/93/B to Electrical PoleNoHB2/13 in Indiramma Colony in Division No.49 in GWMC limits in Hanumakonda District.,2024-12-21,499490.0,,,,,,499490.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158921,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Road from Shalimar Hotel to H.No 15-2-441-441/1 in Division No. 11 in GWMC 1imits in Hanumakonda District.,2024-12-21,487872.0,,,,,,487872.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.234836842584906,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158922,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Road from H.No 15-2-441-441/1 to EBC Church in Division No. 11 in GWMC limits in Hanumakonda District.,2024-12-21,487872.0,,,,,,487872.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.234836842584906,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158923,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Road from EBC Church to H.No 15-2-29 1/1 in Division No. 11 in GWMC limits in Hanumakonda District.,2024-12-21,487872.0,,,,,,487872.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.234836842584906,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158924,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Drains from H.No 23-2-1/5 to 23-2-200/ 101 in Surjith Nagar in Division No.31 in GWMC limits in Hanumakonda District.,2024-12-21,500000.0,,,,,,498685.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2355427610628904,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158925,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Drains from H.No.23-2-91 to 23-2-222 /200/99 in Surjith Nagar in Division No.31 in GWMC limits in Hanumakonda District.,2024-12-21,500000.0,,,,,,493884.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2359888024812312,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158926,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Drains from  H.No 23-2-222/200/69 to 23-2-222/200 /73/1 in Surjith Nagar in Division No.31 in GWMC limits in Hanumakonda District.,2024-12-21,500000.0,,,,,,494221.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2359888024812312,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158927,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Drains rom H.No 23-2-222/200/67 to 23-2-222/200/17/1 in Surjith Nagar in Division No.31 in GWMC limits in Hanumakonda District.,2024-12-21,500000.0,,,,,,496055.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2360670812443883,0,LOW,No significant risk indicators detected
WS/MP18389/2024-2025/158928,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,Laying of Internal CC Drains from H.No 23-2-222/200/26 to 23-2-222/ 200/24 in Surjith Nagar in Division No.31 in GWMC limits in Hanumnakonda District.,2024-12-21,500000.0,,,,,,499087.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP584/2026-2027/158940,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Gandhidham talukana Gandhidham saher khate guru nanak public school pase pewor blok,2024-12-16,300000.0,,,,,,199843.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2026-2027,2024,12,1,0,0.2355833423416584,0,LOW,No significant risk indicators detected
WS/MP584/2024-2025/158943,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Rapar talukana Rav moti ravechinagar shiv mandir paase sanskrutik hall,2024-12-16,400000.0,,,,,,400000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.235626277868914,0,LOW,No significant risk indicators detected
WS/MP584/2025-2026/158955,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Anjar taluka na Khambhara gaame Velji dada matiya dham Shixan Talim Bhawan,2024-12-16,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/158959,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,"prakhand- dehri, panchayat- darihat, gram- darihat, ward number-1 men aanganbaadi kendra ke paas samudayik bhawan (aanganbadi kendra se uttar)",2024-12-16,725000.0,,,,,,717990.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.141971918739133,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/158960,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,Boundary wall of Gurdihin uccha madhyamik vidhyalay.,2024-12-16,876435.0,,,,,,876435.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.1968700353737371,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/158975,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,"Construction of rooms in Urdu primary school, Turk Bigha village in khiriawan panchayat.",2024-12-16,732078.0,,,,,,732078.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1417036125814436,0,LOW,No significant risk indicators detected
WS/MP600/2025-2026/158980,Jammu And Kashmir,RAMBAN(Deputy Commissioner Ramban_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of protection wall of nallah  near Ramlela Ground, Sangaldan , Pyt. Sangaldan , Teh. Gool, Sangaldan ,	Ramban",2024-12-18,135000.0,,,,,,135000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2330584813450512,0,LOW,No significant risk indicators detected
WS/MP18188/2025-2026/158981,Telangana,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),KONDA VISHWESHWAR REDDY,CHELVELLA,Normal/Others,Construction of UGD from Nara Raghu House to Uttam Chand House in Ward No.09 of Tandur Town of Vikarabad District,2024-12-16,500000.0,,,,,,497515.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2355427610628904,0,LOW,No significant risk indicators detected
WS/MP18188/2025-2026/158982,Telangana,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),KONDA VISHWESHWAR REDDY,CHELVELLA,Normal/Others,Construction of UGD from Shekhar House to Jagan House  in Ward No.23 of Tandur Town of Vikarabad District,2024-12-16,500000.0,,,,,,489380.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2360217886658221,0,LOW,No significant risk indicators detected
WS/MP600/2025-2026/158983,Jammu And Kashmir,RAMBAN(Deputy Commissioner Ramban_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of toilet complex near house of Shakeel Ahmed s/o Mohd. Ibrahim, Ward no. 06, Pyt. Dhanmasta –B, Village Tajnihal, Ramsoo, Ramban",2024-12-18,183000.0,,,,,,183000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2340439158064971,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/158999,Jammu And Kashmir,UDHAMPUR(Deputy Commissioner Udhampur_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of pulli (Culvert) near the house of Balvinder  Singh, Parvesh Singh and others, Ward no. 6, Village  Preyan , Pyt. Sattani, Jaganoo, Udhampur",2024-12-18,166000.0,,,,,,166000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2341821165699166,0,LOW,No significant risk indicators detected
WS/MP457/2024-2025/159001,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),D Ravikumar,VILUPPURAM(SC),Normal/Others,"Construction of Student Study centre through additional building near the existing Library in Master Plan Complex, Collectorate Viluppuram",2024-12-16,4986704.0,,,,,,4986704.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2024-2025,2024,12,-1,1,-0.0760400978272858,40,MEDIUM,Unusual financial pattern detected by the AI model
WS/MP457/2024-2025/159002,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),D Ravikumar,VILUPPURAM(SC),Normal/Others,Construction of Fishing Net Knitting shed in Koonimedu kuppam of Marakkanam Taluk of Tindivanam,2024-12-16,1099851.0,,,,,,1099851.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.1773981615197183,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/159005,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of passenger shed at Village Jagna, Pyt. Dhar Jhanker, Dhar Mahanpur 	Kathua",2024-12-19,139000.0,,,,,,139000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2350363625809226,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/159008,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of lane from main road to Mohalla Puran Chand and Middle School Barighat, Pyt. Nagli, Dhar Mahanpur, Kathua",2024-12-19,133000.0,,,,,,133000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2322857682367755,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/159010,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of Protection wall of community hall in Pyt. Bhaiya St basti Komad,Ward no. 07, Mohalla – Bakerwal  Basti, Hiranagar, Kathua",2024-12-19,115000.0,,,,,,115000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.229414103957866,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/159012,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of Protection wall from the house of Nazakat Ali to the house of Nazir Ahmed Mohalla- Komad , Pyt. Bhaiya , Ward no. 07, Hiranagar, Kathua",2024-12-19,115000.0,,,,,,115000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.229414103957866,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/159016,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,"Construction room in lalu prasad yadav mahavidyalay, shankarpur, akorhi gola.",2024-12-16,780416.0,,,,,,548070.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2115513400634704,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/159033,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,Renovation of community hall in harijon tola dhanawan english.,2024-12-16,164967.0,,,,,,164967.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2341821165699166,0,LOW,No significant risk indicators detected
WS/MP18037/2025-2026/159038,Bihar,ROHTAS(District Planning Officer Rohtas_IDA),RAJA RAM SINGH,KARAKAT,Normal/Others,"Construction a room in Primary vidhyalaya, medinipur , tato tola.",2024-12-16,731984.0,,,,,,731984.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1417036125814436,0,LOW,No significant risk indicators detected
WS/MP18209/2025-2026/159074,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDAN CHAUHAN,BIJNOR,Normal/Others,Construction work of CC road and drain from the Barhampal House to Laal Singh House of village Chachri teep majra Kutubpur Garhi,2024-12-17,630900.0,,,,,,628796.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1476156933975567,0,LOW,No significant risk indicators detected
WS/MP18209/2025-2026/159078,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDAN CHAUHAN,BIJNOR,Normal/Others,Construction work of CC road and drain from the Rajiv House to Rajkumar Singh House of village Chachri teep majra Kutubpur Garhi,2024-12-17,255500.0,,,,,,254793.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1517154781318026,0,LOW,No significant risk indicators detected
WS/MP829/2025-2026/159120,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Normal/Others,Construction of Smart class Hall on first floor of existing building of  Nimdighi High Madrasah (1st Pahse),2024-12-16,699420.0,,,,,,699420.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2061465864088579,0,LOW,No significant risk indicators detected
WS/MP829/2024-2025/159123,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Normal/Others,Construction of ACR of Jadurberia Junior Basic School,2024-12-16,595162.0,,,,,,595162.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2149369960462844,0,LOW,No significant risk indicators detected
WS/MP829/2025-2026/159125,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Normal/Others,Construction of ACR at Chengail West NO 2 Primary School,2024-12-16,494369.0,,,,,,494369.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2348037465206756,0,LOW,No significant risk indicators detected
WS/MP18209/2025-2026/159127,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDAN CHAUHAN,BIJNOR,Normal/Others,11kv line sifted ramfal tuble to Kalyaan singh Tuble near,2024-12-17,135300.0,,,,,,135300.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2330584813450512,0,LOW,No significant risk indicators detected
WS/MP18102/2025-2026/159142,Madhya Pradesh,DHAR(DISTRICT COLLECTOR DHAR_IDA),SAVITRI THAKUR,DHAR(ST),Normal/Others,padpada shetra me badi puliya ke pas dp & pol electric work,2024-12-16,390000.0,,,,,,190000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2329465837499983,0,LOW,No significant risk indicators detected
WS/MP18102/2025-2026/159145,Madhya Pradesh,DHAR(DISTRICT COLLECTOR DHAR_IDA),SAVITRI THAKUR,DHAR(ST),Normal/Others,sirvi mohalla me laxman rathor ke ghar se punamchand ke ghar tak,2024-12-16,998943.0,,,,2025-08-25,998943.0,998943.0,2.0,1.0,0,1,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1257967064609449,0,LOW,No significant risk indicators detected
WS/MP18102/2025-2026/159146,Madhya Pradesh,DHAR(DISTRICT COLLECTOR DHAR_IDA),SAVITRI THAKUR,DHAR(ST),Normal/Others,talab se vinod ke ghar tak cc road nirman,2024-12-16,500000.0,,,,,,500000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.163288665124519,0,LOW,No significant risk indicators detected
WS/MP429/2025-2026/159182,Chhattisgarh,KORBA(Collector-Korba),Jyotsna Charandas Mahant,KORBA,Normal/Others,"Manch construction at Gram Panchayat - Pachra, Vikas Khand - Podi",2024-12-16,300000.0,,,,,,150000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2330775635498019,0,LOW,No significant risk indicators detected
